id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
2ce38c05-4e0d-4fc1-aec2-c1ac061ec76b,APGAR score - include all except ?,Hea rate,Respiratory rate,Muscle tone,Color,1,multi,"Ans. is 'b' i.e., Respiratory rate",Pediatrics,
300f6bda-c762-449e-99f0-3a78d0367a78,Which of the following in not a part of epithalamus-,Pineal body,Posterior commissure,Trigonum habenulae,Geniculate bodies,3,single,"Epithalamus consists of habenular nucleus (lying in habenular trigone), pineal body, habenular commissure, posterior commissures, and stria medullaris thalami.",Anatomy,
dd1ad908-2e79-4d13-8b81-512e341fae4d,Both DNA and RNA are present in:,Bacteria,Prions,Virioids,Plasmid,0,multi,"Ans. a. Bacteria Both DNA and RNA are pre sent in Bacteria Micro-organism Genetic Material Bacteria Contain both DNA and RNA, as well as extra-chromosomal DNA material (plasmids)Q Plasmid Extra-choromosomal circular DNA present in cytoplasm of bacteria and capable of autonomous Viroids Contain low molecular weight RNA (No DNA)Q Prions Are misfolded proteinsQ Devoid of both DNA and RNA",Microbiology,
24d272e6-9df0-4fa0-bfa8-d720148bd10e,HHV-6 causes ?,Erythema infectiosum,Kaposi sarcoma,Roseola infantum,Herpangina,2,single,"Ans. is 'c' i.e., Roseola infantum",Microbiology,
6060426c-adc3-4cb1-95b2-d850002d3933,Denominator for GFR is -,Mid year population,Females 15-44 years,Married female,None,1,multi,"Ans. is 'b' i.e., Females 15-44 years 000)Perinatal Mortality Rate =(Foetal deaths weighing over 1000 gms i.e 28 wks gestation or more + early neonatal death within 7 days of b\rth)!{total no. of live birth) x 1000Infant Mortality Rate=(No. of deaths of infants/no. of live births) x 1000Neonatal Mortality Rate =(no. of deaths of neonate/No. of live births) x 1000Under 5 mortality rate or child mortality rate =(no. of deaths of children less than 5 yrs of age in a given yearIno. of live birth)x 10001-4 year mortality rate=(No. of deaths of children aged 1 -4 yrs during a year.' total no. ofchildren aged 1-4 yrs at the middle of the year) x 1000",Social & Preventive Medicine,Demography
189a70e2-3e78-403e-8d7d-2a720e41db13,"In a patient with acute leukemia, immunophenotype pattern is CD 19+ve, CD 10+ve. CD33+ve and CD 13+ve. He may probably have which of the following type of leukemia?",Biphenotypic leukemia,ALL,AML-M1,AML-M3,0,multi,"Based on the immunophenotype pattern the leukemic cells are expressing both myeloid (CD13, 33) and B lineage antigens (CD10,19). As a result the most likely diagnosis is biphenotypic leukemia. Biphenotypic leukemia is the most common type of mixed phenotype acute leukemia, that contain a morphologically homogenous population of poorly differentiated blasts that uniformly express a mixture of lymphoid (B and/or T cell) associated and myeloid associated antigens. Immunophenotyping pattern found in various leukocytes: Antigen Cell lineage associated with CD1- CD8 T cell CD 10,19,20 to 23 B cell CD 13 to 15, 33 Monocyte, macrophage CD 16, 56 NK cell CD 34 Stem cell and progenitor cell CD 30 Activation markers CD 45 All leukocytes REf: Childhood Leukemias edited by Ching-Hon Pui page 36.",Pathology,
da31dcbf-0d11-4650-9cef-e5b07c2bd00c,Peak growth velocity in adolescent girl is indicated by?,Breast enlargment,Axillary hair,Public hair,Just before commensement of menarche,3,single,"Ans. is 'd' i.e., Just before commincement of menarche Mensus typically appears around the peak in height velocity -Nelson Menarche usually occurs after peak velocity has been attained and as the growth rate begins to decline. Remember o Growth acceleration begins in early adolescence, but peak growth velocities are not reached until middle adolescence.",Pediatrics,
e578cbf2-a449-4115-a1f1-cf6cda675254,Osteomyelitis in sickle cell anemia is due to.,Salmonella,Streptococcus,Haemophilus,Neisseria,0,single,"(A)- Musculoskeletal abnormalities in Sickle cell disease.1. Dactylitis or hand-foot syndrome is swelling, tenderness and warmth of hands and feet (<5 years age group).2. Sterile joint effusion and periarticular pain in sickle cell crisis (knee and elbow are usually involved).3. Diaphyseal osteomyelitis of long tubular bone esp. Salmonella infections, also it can involve multiple bones.4. Infarction of bone marrow and avascular necrosis.",Orthopaedics,Osteomyelitis
2b017e12-efc3-4eaa-886d-9ef728a3e881,True statements(s) regarding osteoid osteoma is/are -a) Malignantb) MC bone involvement-tibiac) Local excision or curettage cured) Bone pain relieved by aspirine) X-ray shows : density surrounding radiolucent lesion,bde,ade,ace,bce,0,multi,"Osteoid osteoma is a benign tumor.
Most common site involved is diaphysis of Tibia.
Pain of osteoid osteoma is relieved by salycylates or other NSAIDs.
X-ray shows small radiolucent area (nidus) surrounded by dens sclerosis.
The only treatment is wide en block excision along with internal fixation with or without bone grafting.",Orthopaedics,
268c8095-0394-4b59-9f9b-e82e383ea0bc,Hepatopancreatic duct opens into:,1st part of duodenum,2nd part of duodenum,3rd part of duodenum,4th part of duodenum,1,single,"Ans: b (2nd part of duodenum) Ref: BDC, 4th ed, Vol. II, p. 248The 2nd part of the duodenum shows two special features:1) Major duodenal papilla: 8-10 cm from the pylorus, posteromedially(Ampulla of Vater)- Major hepatopancreatic duct opens at its summit (Duct of Wirsung)2) Minor duodenal papilla: 6-8 cm from pylorusAccessory pancreatic duct opens at its summit (Duct of Santorini)More about the pancreatic and hepatopancreatic ducts:Pancreas- development- from dorsal and ventral bud* Ventral bud - Lower part of head, uncinate process* Dorsal bud - Upper part of head, body, tail* Duct system:Main pancreatic duct -- Proximal part- ventral budDistal part- dorsal budAccessory pancreatic duct -- From dorsal bud (proximal)* Islets of Langerhans -- derived from the primitive duct system* The tributaries drain into the major pancreatic duct at right angles to its long axis, forming a ""Herring bone"" pattern",Anatomy,Hepatobiliary System
11253727-a504-47d3-9a81-f471c658c915,Denominator in specificity ?,True positive,True negative,True positive plus false negative,True negative plus false positive,3,multi,"Ans. is 'd' i.e., True negative plus false positive",Social & Preventive Medicine,
d84b056d-f470-401d-9999-71c527c18438,Management of maggots in a child's nose:,Removed by hand picking,Surgical removal,Conservative treatment with oil and removal,Wash it with warm saline,2,single,"Maggots in nose/ Myiasis narium/ Maggots in nose/ Larvae in nose Myiasis is the infestation of tissue with fly larvae, commonly referred to as maggots. Maggots infest nose, nasopharynx and paranasal sinuses causing extensive destruction and obvious deformity. Flies especially of genus Chrysomyia - Chrysomia beziarma (other common species are Lucilia hominivora or Sacrophaga Georginia) are attracted by the foul smelling discharge emanating from case of atrophic rhinitis, syphilis, leprosy or infected wounds and lay eggs about 200 at a time, which within 24 hours hatch into larvae The predisposing factors for Nasal Myiasis are: - Poor nourishment with poor hygiene - Atrophic rhinitis - Leprosy in the nose - Diabetes with purulent sinus infections - Midline granulomatous lesions involving the nose - Malignancy involving the nose - Syphilitic disease involving the nose Clinical features (Signs and Symptoms): 1st 3-4 days: - intense irritation, sneezing, lacrimation - headache blood-stained discharge from nostrils - puffy eyelids and lips - epistaxis 3rd or 4th day: - maggots may crawl out of nose foul smelling serosanguinous discharge - extensive destruction of nose, sinuses, soft tissue of face, palate and eyeball - fistulae may form in the palate or around the nose - death may occur from meningitis Treatment: - Visible maggots should be picked up with forceps - Instillation of chloroform water/ether and oil (liquid paraffin) kills them - docuhe with warm saline is used to remove slough, crusts and dead maggot - Avoid contact of the patient with flies by use of mosquito nets - Nasal hygiene for prevention",ENT,
0d519093-8331-441f-8118-45dcb2621092,Late hyperglycemia in pregnancy is associated with,Macrosomia,lUGR,Postmaturity,Congenital malformation,0,single,"Fetal macrosomia Definition: Those infants exceeding the 90th percentile for a given gestational week are usually used as the threshold for macrosomia or large-for-gestational age (LGA) bihweight The primary effect attributed to gestational diabetes is excessive fetal size or macrosomia Maternal hyperglycemia prompts fetal hyperinsulinemia, paicularly during the second half of gestation . This in turn stimulates excessive somatic growth or macrosomia. Except for the brain, most fetal organs are affected by the macrosomia that characterizes the fetus of a diabetic woman. Infants are anthropometrically different from other large-forgestational age (LGA) infants with excessive fat deposition on the shoulders and trunk, which predisposes to shoulder dystocia or cesarean delivery The incidence of macrosomia rises significantly when mean maternal blood glucose concentrations chronically exceed 130 mg/dL Reference: William&;s Obstetrics; 24th edition; Chapter 57",Gynaecology & Obstetrics,"Medical, surgical and gynaecological illness complicating pregnancy"
185cd7b8-086f-430e-a628-df4049b03029,Plain radiograph of a patient with chronic abdominal pain is given. What could be the probable diagnosis?,Pneumoperitoneum,Pancreatitis,Hemoperitoneum,Acute Appendicitis,1,single,Chronic alcoholic with recurrent and long standing pain abdnomen might have dystrophic calcification over the residual pancreatic tissue. The following image shows calcification of pancreas. Figure: CALCIFICATION OF PANCREAS: Chronic pancreatitis.,Radiology,Gastrointestinal Radiology
0971d82b-132f-4d95-bc09-29dde0314c95,Early mediators of allergic rhinitis are -a) Leukotrieneb) IL-4c) IL-5d) Bradykinine) PAF,ab,bc,acd,abcde,3,multi,Allergic rhinitis is Type 1 hypersensitivity reaction,ENT,
f5c0ce98-3b7e-4469-947f-8e6e37860696,Parotid glands are supplied by branches from:,Internal carotid aery,External carotid aery,Both of the above,None of the above,1,multi,"The aerial supply to the parotid gland is from the external carotid aery and its branches within and near the gland. The veins drain to the external jugular vein local tributaries. Ref: Gray's anatomy 40th edition, Chapter 29",Anatomy,
829d554a-475c-406e-9164-a167f4d410ee,Endoscope tube is sterilized by -,Glutaraldehyde,Formalin,Autoclaving,Boiling,0,single,"Glutaraldehyde is especially effective against the tubercle bacilli, fungi, and viruses. It is less toxic and irritant to eyes and skin than formaldehyde. it has no deleterious effects on the cement or lenses of instruments such as cystoscope and bronchoscpe. It can be safely used to treat corrugated rubber, anesthetic tubes, face masks, plastic endotracheal tubes, metal instruments, and polythene tubings REF:Ananthanarayan and Panicker's Textbook ofMicrobiology 8thEdition pg no:36",Microbiology,general microbiology
35c586b6-b872-4cdd-9b07-ff7f87b5acb7,Which one of the following finding is Not associated with left-sided heart failure?,Pulmonary edema,Hepatojugular reflux,Paroxysmal nocturnal dyspnea,Prerenal azotemia,1,single,"A hepatojugular reflux indicates liver congestion caused by the backup of blood into the venous circula­tion, secondary to problems in the right heart (e.g., right-sided heart failure, tricuspid stenosis, tricuspid regurgitation)
An S3 heart sound occurs during the rapid-filling phase of the ventricle in early diastole. In mitral valve incompetence and increased preload in the left ventri­cle, an S3 heart sound is an excellent indicator of ventricular failure. The increased left ventricular end diastolic pressure is reflected back into the left atrium, with a subsequent increase in the hydrostatic pressure in the pulmonary veins. When pulmonary venous pressure is greater than the pulmonary capillary on­co tic pressure, a transudate leaks first into the intersti­tium (Kerley lines on a chest radiograph) and eventu­ally into the alveoli, resulting in pulmonary edema and congestion.
Dyspnea, or the sensation of difficult or uncomfort­able breathing, is the most common symptom of left sided heart failure. When a patient with left-sided heart failure lies down, the reduced gravitational force increases venous return to the heart. Because the left ventricle cannot handle the increased load, the blood backs up into the lungs, producing dyspnea. Paroxys­mal nocturnal dyspnea specifically refers to a choking sensation that wakens the patient at night. It usually subsides) to 20 minutes after the patient stands up, opens the window, and takes deep breaths.
Another finding associated with left-sided heart fail­ure is reduced renal perfusion, which occurs during the day due to the decreased cardiac output. Reduced cardiac output decreases the effective arterial blood volume and the glomerular filtration rate, allowing a greater reabsorption of urea in the proximal tubule. Because creatinine is neither reabsorbed nor secreted in the tubules, a reduction in the glomerular filtration rate causes a minor increase in serum creatinine. The disproportionate increase in the blood urea nitrogen level over that of the serum creatinine is called prerenal azotemia.",Unknown,
